240;187;253;246;land;false;mountain;1
241;231;58;240;land;false;desert;1
242;251;236;118;land;false;mountain;1
243;74;245;182;land;false;mountain;1
244;246;138;190;land;false;mountain;1
245;209;247;52;land;false;mountain;1
246;136;230;222;land;false;plains;1
247;246;200;246;land;false;plains;1
248;222;201;99;land;false;plains;1
249;162;227;203;land;false;mountain;1
250;219;160;183;land;false;desert;1
251;205;144;206;land;false;forest;1
252;171;253;159;land;true;hills;1
253;244;163;247;land;false;mountain;1
254;152;248;209;land;true;marsh;1
255;244;174;217;land;false;mountain;1
256;183;238;190;land;true;marsh;1
257;243;236;170;land;false;plains;1
258;164;227;231;land;false;desert;1
259;177;184;247;land;false;mountain;1
260;139;186;220;land;false;plains;1
261;61;214;228;land;false;plains;1
262;62;253;242;land;false;mountain;1
263;245;170;141;land;false;plains;1
264;103;252;253;land;false;hills;1
265;125;155;242;land;false;plains;1
266;202;100;241;land;false;plains;1
267;244;73;213;land;false;desert;1
268;138;201;236;land;true;plains;1
269;244;87;251;land;false;mountain;1
270;115;191;231;land;false;plains;1
271;200;226;113;land;false;plains;1
272;212;65;243;land;false;plains;1
273;241;153;184;land;false;plains;1
274;211;119;248;land;false;plains;1
275;118;251;221;land;true;mountain;1
276;173;177;253;land;false;forest;1
277;139;217;150;land;false;mountain;1
278;200;138;226;land;false;desert;1
279;238;123;191;land;false;forest;1
280;250;223;235;land;false;mountain;1
281;248;230;28;land;false;desert;1
282;71;244;211;land;false;desert;1
283;233;82;236;land;false;forest;1
284;223;135;228;land;false;plains;1
285;179;70;252;land;true;mountain;1
286;227;160;121;land;true;mountain;1
287;253;211;221;land;false;mountain;1
288;219;201;160;land;false;mountain;1
289;205;236;240;land;false;marsh;1
290;254;219;114;land;false;desert;1
291;165;252;170;land;false;forest;1
292;205;196;142;land;false;desert;1
293;84;240;240;land;false;desert;1
294;231;168;113;land;false;plains;1
295;127;236;154;land;false;plains;1
296;232;161;244;land;false;mountain;1
297;248;150;221;land;false;marsh;1
298;232;154;246;land;false;forest;1
299;190;158;173;land;false;forest;1
300;248;147;200;land;true;mountain;1
301;253;141;148;land;true;marsh;1
302;248;83;198;land;false;plains;1
303;82;196;247;land;false;plains;1
304;70;218;225;land;false;mountain;1
305;243;236;209;land;false;mountain;1
306;233;129;153;land;false;plains;1
307;111;252;234;land;false;mountain;1
308;218;139;231;land;false;plains;1
309;230;254;210;land;false;hills;1
310;135;236;254;land;false;plains;1
311;198;211;123;land;false;desert;1
312;179;133;251;land;false;desert;1
313;126;242;136;land;false;mountain;1
314;217;172;179;land;false;mountain;1
315;150;244;251;land;false;desert;1
316;85;246;228;land;false;mountain;1
317;76;233;212;land;false;desert;1
318;196;233;170;land;false;plains;1
319;253;222;115;land;true;plains;1
320;236;236;150;land;false;forest;1
321;211;210;133;land;false;mountain;1
322;239;247;52;land;true;marsh;1
323;248;192;99;land;false;plains;1
324;188;167;148;land;false;mountain;1
325;139;198;183;land;false;plains;1
326;242;116;243;land;true;marsh;1
327;251;201;175;land;false;plains;1
328;107;245;149;land;true;mountain;1
329;207;227;96;land;false;plains;1
330;203;254;46;land;false;plains;1
331;185;175;157;land;false;mountain;1
332;130;253;252;land;true;plains;1
333;170;194;165;land;false;desert;1
334;209;247;106;land;false;desert;1
335;159;237;181;land;false;marsh;1
336;96;211;247;land;false;mountain;1
337;143;152;249;land;false;plains;1
338;122;244;206;land;false;mountain;1
339;97;246;180;land;false;mountain;1
340;138;224;231;land;false;mountain;1
341;240;95;184;land;false;mountain;1
342;254;65;214;land;false;mountain;1
343;107;248;226;land;true;plains;1
344;218;113;216;land;false;marsh;1
345;201;166;170;land;false;mountain;1
346;134;166;209;land;true;mountain;1
347;243;176;151;land;false;plains;1
348;253;46;210;land;true;marsh;1
349;99;227;248;land;true;plains;1
350;137;205;180;land;true;plains;1
351;167;243;149;land;false;plains;1
352;129;152;225;land;false;forest;1
353;202;170;253;land;false;plains;1
354;112;147;243;land;false;desert;1
355;182;162;174;land;false;plains;1
356;227;244;168;land;false;forest;1
357;235;172;123;land;true;marsh;1
358;252;166;173;land;false;plains;1
359;110;236;237;land;false;plains;1
360;212;194;152;land;false;forest;1
361;112;236;192;land;true;marsh;1
362;212;235;116;land;false;plains;1
363;227;72;205;land;false;desert;1
364;72;220;218;land;false;mountain;1
365;179;167;250;land;false;forest;1
366;200;216;126;land;false;desert;1
367;249;153;174;land;false;mountain;1
368;190;187;239;land;true;mountain;1
369;225;98;198;land;false;mountain;1
370;125;233;150;land;false;mountain;1
371;221;140;176;land;false;forest;1
372;215;241;205;land;false;plains;1
373;182;227;171;land;true;mountain;1
374;128;196;226;land;false;mountain;1
375;100;168;247;land;false;plains;1
376;207;171;175;land;false;plains;1
377;254;248;223;land;false;forest;1
378;250;237;193;land;true;plains;1
379;176;225;144;land;true;mountain;1
380;183;90;252;land;true;marsh;1
381;212;242;150;land;false;plains;1
382;147;137;226;land;true;mountain;1
383;131;225;223;land;false;mountain;1
384;235;140;133;land;false;desert;1
385;237;47;233;land;true;hills;1
386;249;83;226;land;false;desert;1
387;248;180;247;land;false;plains;1
388;143;234;229;land;false;mountain;1
389;218;179;177;land;false;plains;1
390;198;143;240;land;false;plains;1
391;237;187;152;land;false;plains;1
392;229;250;158;land;true;marsh;1
393;205;145;220;land;true;desert;1
394;208;175;120;land;false;plains;1
395;201;251;153;land;true;plains;1
396;126;137;252;land;false;desert;1
397;193;208;181;land;false;forest;1
398;171;252;194;land;false;plains;1
399;183;191;140;land;false;mountain;1
400;78;246;253;land;true;marsh;1
401;204;158;169;land;false;forest;1
402;163;144;242;land;false;marsh;1
403;241;245;21;land;false;desert;1
404;200;184;204;land;false;desert;1
405;233;233;73;land;false;mountain;1
406;159;239;190;land;false;plains;1
407;200;211;253;land;true;hills;1
408;142;186;214;land;false;desert;1
409;203;141;250;land;false;plains;1
410;248;136;135;land;false;forest;1
411;71;249;202;land;true;mountain;1
412;210;218;209;land;true;plains;1
413;226;153;180;land;false;plains;1
414;227;110;181;land;false;plains;1
415;84;217;243;land;true;plains;1
416;237;208;150;land;false;mountain;1
417;150;229;208;land;true;mountain;1
418;246;175;159;land;true;plains;1
419;202;245;116;land;false;plains;1
420;180;230;150;land;false;plains;1
421;246;198;99;land;false;forest;1
422;229;233;145;land;false;plains;1
423;210;229;229;land;false;forest;1
424;141;176;198;land;false;forest;1
425;249;186;127;land;false;mountain;1
426;97;209;233;land;true;mountain;1
427;156;254;162;land;false;mountain;1
428;213;253;124;land;false;plains;1
429;220;189;159;land;false;plains;1
430;187;187;148;land;true;mountain;1
431;190;108;203;land;true;plains;1
432;155;193;239;land;true;mountain;1
433;249;246;237;land;false;desert;1
434;151;226;189;land;false;plains;1
435;95;227;240;land;true;forest;1
436;172;215;150;land;false;plains;1
437;225;242;101;land;false;plains;1
438;143;240;223;land;false;plains;1
439;225;167;124;land;false;mountain;1
440;127;247;173;land;false;mountain;1
441;222;241;137;land;false;plains;1
442;232;253;73;land;true;plains;1
443;247;239;233;land;false;plains;1
444;84;196;238;land;false;mountain;1
445;238;195;219;land;true;plains;1
446;226;161;142;land;false;marsh;1
447;99;225;225;land;false;plains;1
448;210;238;120;land;false;mountain;1
449;150;195;198;land;false;forest;1
450;197;247;195;land;false;hills;1
451;186;210;159;land;false;forest;1
452;169;246;191;land;true;mountain;1
453;240;253;171;land;true;plains;1
454;87;214;200;land;false;desert;1
455;163;196;151;land;false;marsh;1
456;230;194;112;land;false;hills;1
457;156;182;241;land;false;mountain;1
458;240;216;139;land;false;plains;1
459;176;198;171;land;false;plains;1
460;128;153;237;land;false;plains;1
461;232;110;238;land;false;mountain;1
462;201;226;103;land;false;desert;1
463;177;241;113;land;false;mountain;1
464;225;210;91;land;false;mountain;1
465;207;193;115;land;true;plains;1
466;252;171;198;land;false;desert;1
467;204;174;157;land;true;mountain;1
468;99;226;184;land;false;mountain;1
469;234;113;166;land;false;plains;1
470;129;222;180;land;false;desert;1
471;151;135;232;land;true;plains;1
472;161;220;167;land;false;plains;1
473;251;136;155;land;true;plains;1
474;199;158;158;land;false;mountain;1
475;168;173;212;land;false;plains;1
476;142;243;179;land;true;plains;1
477;114;170;227;land;false;plains;1
478;249;109;146;land;false;mountain;1
479;215;228;82;land;false;marsh;1
480;172;181;155;land;false;plains;1
481;247;172;238;land;true;mountain;1
482;233;249;84;land;true;mountain;1
483;102;242;181;land;false;mountain;1
484;152;251;209;land;false;desert;1
485;208;168;125;land;false;mountain;1
486;252;141;145;land;true;mountain;1
487;131;175;233;land;false;plains;1
488;213;238;67;land;false;desert;1
489;119;240;153;land;true;desert;1
490;219;216;130;land;false;forest;1
491;235;241;97;land;false;plains;1
492;142;116;251;land;false;mountain;1
493;96;246;236;land;false;plains;1
494;194;242;104;land;false;plains;1
495;193;240;188;land;true;plains;1
496;141;194;233;land;false;mountain;1
497;228;241;187;land;false;plains;1
498;212;252;67;land;true;plains;1
499;199;106;225;land;true;hills;1
500;166;207;155;land;false;desert;1
501;170;178;190;land;true;mountain;1
502;180;115;232;land;false;marsh;1
503;65;195;242;land;true;mountain;1
504;202;121;224;land;false;plains;1
505;192;248;227;land;true;desert;1
506;227;201;81;land;false;forest;1
507;214;116;206;land;false;plains;1
508;204;176;208;land;false;desert;1
509;244;250;214;land;true;marsh;1
510;183;234;169;land;false;mountain;1
511;252;233;247;land;false;mountain;1
512;211;98;247;land;false;plains;1
513;106;236;171;land;false;marsh;1
514;176;243;140;land;false;mountain;1
515;217;160;220;land;false;desert;1
516;51;247;247;land;true;mountain;1
517;168;104;231;land;false;plains;1
518;215;205;254;land;false;forest;1
519;237;107;177;land;false;plains;1
520;157;181;219;land;true;plains;1
521;62;240;233;land;false;desert;1
522;232;218;127;land;false;forest;1
523;179;237;96;land;false;marsh;1
524;229;87;195;land;false;plains;1
525;63;222;229;land;false;hills;1
526;134;155;234;land;false;mountain;1
527;249;124;195;land;false;mountain;1
528;194;215;146;land;false;hills;1
529;233;165;240;land;false;plains;1
530;172;250;80;land;true;hills;1
531;193;227;87;land;false;mountain;1
532;174;150;246;land;false;plains;1
533;195;190;177;land;false;mountain;1
534;197;235;125;land;false;mountain;1
535;205;173;162;land;true;mountain;1
536;211;206;134;land;false;desert;1
537;202;232;104;land;false;hills;1
538;197;210;175;land;false;hills;1
539;240;254;240;land;false;plains;1
540;133;247;252;land;false;plains;1
541;253;227;253;land;false;plains;1
542;187;222;175;land;true;forest;1
543;200;139;222;land;false;plains;1
544;200;239;65;land;false;forest;1
545;59;251;239;land;false;forest;1
546;214;158;173;land;false;mountain;1
547;86;241;175;land;false;plains;1
548;112;218;188;land;false;mountain;1
549;202;242;172;land;false;desert;1
550;114;236;217;land;true;desert;1
551;234;224;212;land;true;mountain;1
552;186;222;168;land;false;plains;1
553;222;107;213;land;true;marsh;1
554;91;208;225;land;false;mountain;1
555;175;124;209;land;false;plains;1
556;253;248;92;land;true;mountain;1
557;87;219;200;land;false;forest;1
558;179;215;215;land;false;desert;1
559;130;233;193;land;false;plains;1
560;146;245;129;land;true;marsh;1
561;244;21;253;land;false;mountain;1
562;244;184;228;land;false;mountain;1
563;222;254;97;land;false;plains;1
564;248;85;179;land;true;plains;1
565;193;243;143;land;false;plains;1
566;221;118;164;land;false;forest;1
567;194;179;222;land;false;desert;1
568;95;198;245;land;false;plains;1
569;170;192;226;land;true;mountain;1
570;238;145;224;land;false;plains;1
571;183;115;223;land;true;mountain;1
572;253;193;203;land;true;plains;1
573;192;193;216;land;false;plains;1
574;139;247;197;land;true;mountain;1
575;156;139;227;land;false;forest;1
576;223;152;170;land;true;plains;1
577;246;135;134;land;false;desert;1
578;195;130;226;land;false;mountain;1
579;208;176;194;land;true;mountain;1
580;248;213;120;land;true;marsh;1
581;114;206;182;land;false;marsh;1
582;222;243;159;land;false;plains;1
583;99;247;208;land;false;desert;1
584;165;248;125;land;false;plains;1
585;91;251;242;land;false;plains;1
586;213;143;181;land;false;desert;1
587;244;129;189;land;false;desert;1
588;203;216;195;land;true;marsh;1
589;208;143;210;land;false;marsh;1
590;240;51;232;land;false;desert;1
591;97;219;221;land;false;plains;1
592;234;227;50;land;false;plains;1
593;233;205;70;land;true;plains;1
594;148;179;189;land;false;mountain;1
595;246;193;89;land;false;plains;1
596;244;224;225;land;true;forest;1
597;203;205;144;land;false;forest;1
598;221;231;49;land;false;forest;1
599;191;179;208;land;true;mountain;1
600;236;124;164;land;false;mountain;1
601;215;231;183;land;true;plains;1
602;137;195;225;land;false;forest;1
603;141;177;230;land;false;plains;1
604;140;254;226;land;false;plains;1
605;179;209;251;land;false;plains;1
606;242;240;199;land;false;desert;1
607;223;123;235;land;false;mountain;1
608;167;252;90;land;false;hills;1
609;222;254;26;land;false;plains;1
610;195;234;116;land;false;forest;1
611;242;156;166;land;false;mountain;1
612;227;150;196;land;false;mountain;1
613;183;208;201;land;false;desert;1
614;200;178;172;land;false;mountain;1
615;202;160;155;land;false;plains;1
616;254;126;241;land;false;forest;1
617;242;231;190;land;false;hills;1
618;59;227;235;land;false;forest;1
619;120;176;225;land;true;desert;1
620;170;247;192;land;false;plains;1
621;206;254;96;land;true;plains;1
622;190;216;234;land;false;forest;1
623;176;152;187;land;false;desert;1
624;203;188;144;land;true;desert;1
625;222;215;173;land;false;desert;1
626;219;216;155;land;false;plains;1
627;241;120;205;land;false;plains;1
628;169;204;179;land;false;plains;1
629;234;68;242;land;false;desert;1
630;234;174;199;land;true;marsh;1
631;195;190;209;land;false;plains;1
632;229;218;160;land;false;plains;1
633;61;245;196;land;false;plains;1
634;244;144;197;land;false;plains;1
635;131;244;192;land;true;mountain;1
636;249;205;89;land;false;forest;1
637;222;220;141;land;false;hills;1
638;243;222;70;land;false;plains;1
639;196;228;167;land;false;marsh;1
640;244;222;204;land;false;mountain;1
641;186;137;220;land;true;desert;1
642;171;254;137;land;false;plains;1
643;241;97;251;land;true;forest;1
644;229;186;243;land;false;plains;1
645;206;227;240;land;false;desert;1
646;227;244;232;land;true;mountain;1
647;190;167;230;land;false;plains;1
648;145;176;210;land;false;plains;1
649;251;126;236;land;true;plains;1
650;112;226;206;land;false;forest;1
651;213;143;200;land;false;desert;1
652;252;226;69;land;false;desert;1
653;214;102;195;land;false;plains;1
654;233;195;124;land;true;plains;1
655;207;198;185;land;false;plains;1
656;139;230;235;land;false;plains;1
657;190;177;237;land;false;plains;1
658;172;144;243;land;false;forest;1
659;190;204;111;land;false;plains;1
660;181;157;186;land;false;plains;1
661;227;154;216;land;true;mountain;1
662;238;239;85;land;false;plains;1
663;189;227;185;land;false;plains;1
664;218;135;191;land;false;desert;1
665;225;166;228;land;false;plains;1
666;195;139;204;land;true;mountain;1
667;250;88;241;land;false;plains;1
668;225;220;162;land;false;plains;1
669;92;238;247;land;false;mountain;1
670;242;236;45;land;false;mountain;1
671;192;150;220;land;false;desert;1
672;198;200;124;land;true;plains;1
673;190;153;219;land;false;plains;1
674;116;247;206;land;false;marsh;1
675;47;253;205;land;false;mountain;1
676;226;191;167;land;false;forest;1
677;67;232;246;land;true;plains;1
678;241;240;68;land;true;plains;1
679;189;237;253;land;true;mountain;1
680;143;223;207;land;true;mountain;1
681;171;251;144;land;false;plains;1
682;192;167;163;land;false;mountain;1
683;190;225;240;land;false;mountain;1
684;91;230;250;land;false;desert;1
685;241;207;208;land;false;mountain;1
686;228;66;243;land;false;plains;1
687;254;132;191;land;true;plains;1
688;209;193;209;land;false;plains;1
689;146;160;221;land;false;forest;1
690;174;154;242;land;false;plains;1
691;206;144;175;land;false;plains;1
692;246;56;234;land;true;plains;1
693;243;240;40;land;true;forest;1
694;222;101;245;land;false;marsh;1
695;205;245;146;land;false;mountain;1
696;217;142;231;land;false;forest;1
697;175;172;215;land;false;forest;1
698;215;93;231;land;false;mountain;1
699;245;132;172;land;false;plains;1
700;218;170;217;land;false;forest;1
701;163;183;158;land;false;plains;1
702;150;245;254;land;false;plains;1
703;244;244;53;land;false;desert;1
704;84;232;203;land;false;desert;1
705;218;194;217;land;false;mountain;1
706;243;60;202;land;false;forest;1
707;236;169;199;land;true;hills;1
708;160;201;182;land;false;desert;1
709;254;251;209;land;false;mountain;1
710;141;207;215;land;false;desert;1
711;227;232;189;land;false;mountain;1
712;253;110;182;land;false;plains;1
713;134;155;231;land;false;desert;1
714;196;204;214;land;false;mountain;1
715;213;230;156;land;true;mountain;1
716;222;99;185;land;true;marsh;1
717;248;227;36;land;false;forest;1
718;175;215;209;land;false;desert;1
719;236;141;174;land;false;desert;1
720;173;152;194;land;false;mountain;1
721;248;209;213;land;false;plains;1
722;212;214;133;land;false;mountain;1
723;174;161;228;land;true;plains;1
724;175;97;234;land;false;forest;1
725;187;247;199;land;false;plains;1
726;231;142;129;land;false;mountain;1
727;61;218;242;land;false;desert;1
728;249;139;222;land;true;mountain;1
729;222;131;202;land;false;plains;1
730;251;142;197;land;false;plains;1
731;209;236;217;land;false;forest;1
732;252;63;220;land;false;plains;1
733;129;189;214;land;false;forest;1
734;167;203;134;land;false;desert;1
735;168;96;241;land;true;mountain;1
736;172;254;149;land;false;mountain;1
737;107;245;164;land;false;desert;1
738;234;151;187;land;false;plains;1
739;205;254;100;land;true;plains;1
740;218;212;142;land;false;forest;1
741;231;208;169;land;false;plains;1
742;206;159;251;land;false;mountain;1
743;227;164;152;land;true;plains;1
744;212;193;180;land;true;mountain;1
745;252;214;72;land;true;mountain;1
746;99;184;220;land;false;plains;1
747;211;246;92;land;false;mountain;1
748;244;224;59;land;false;plains;1
749;167;203;230;land;false;forest;1
750;225;82;195;land;false;forest;1
751;248;184;160;land;false;mountain;1
752;178;199;245;land;false;plains;1
753;201;184;253;land;false;mountain;1
754;221;168;247;land;false;plains;1
755;238;164;154;land;false;forest;1
756;231;246;104;land;false;desert;1
757;60;205;244;land;true;marsh;1
758;146;185;227;land;true;plains;1
759;183;240;194;land;true;marsh;1
760;164;188;236;land;true;marsh;1
761;197;188;195;land;false;plains;1
762;189;104;217;land;true;mountain;1
763;132;240;196;land;false;forest;1
764;82;245;192;land;false;forest;1
765;119;242;221;land;false;plains;1
766;215;57;250;land;true;plains;1
767;128;167;213;land;true;plains;1
768;139;191;224;land;true;mountain;1
769;157;233;191;land;false;desert;1
770;160;103;251;land;false;forest;1
771;161;157;227;land;false;mountain;1
772;144;183;247;land;false;plains;1
773;203;226;92;land;false;mountain;1
774;250;216;61;land;false;mountain;1
775;108;244;227;land;false;forest;1
776;210;143;247;land;false;plains;1
777;247;38;219;land;true;marsh;1
778;226;205;234;land;false;hills;1
779;156;159;252;land;false;mountain;1
780;100;206;214;land;false;marsh;1
781;59;219;231;land;false;hills;1
782;215;216;240;land;false;mountain;1
783;246;58;197;land;false;forest;1
784;184;185;207;land;false;plains;1
785;215;251;149;land;false;forest;1
786;168;247;177;land;false;mountain;1
787;206;253;61;land;false;marsh;1
788;253;109;216;land;false;plains;1
789;105;245;182;land;false;desert;1
790;233;90;189;land;true;mountain;1
791;219;222;240;land;false;plains;1
792;191;211;184;land;false;mountain;1
793;127;203;179;land;false;plains;1
794;107;232;206;land;true;plains;1
795;252;244;13;land;true;marsh;1
796;235;223;88;land;true;mountain;1
797;219;213;137;land;false;plains;1
798;198;234;224;land;true;plains;1
799;242;58;211;land;true;mountain;1
800;208;236;222;land;false;desert;1
801;183;167;249;land;false;mountain;1
802;216;175;110;land;false;forest;1
803;234;73;195;land;false;desert;1
804;209;206;237;land;false;plains;1
